timestamp;ax;ay;az;gx;gy;gz
276234;-0.4528;-0.7443;0.7556;329.924;-619.466;-206.183
276279;-0.3526;-0.9177;11.348;226.718;-525.802;-98.397
276324;-0.1957;-0.9601;11.989;123.282;-493.664;-122.443
276369;-0.0362;-0.9023;17.364;142.137;-368.931;-78.626
276414;0.0815;-10.647;20.838;152.061;-100.000;-42.443
276459;-0.2455;-0.9009;19.905;120.229;-35.191;-18.702
276504;-0.1598;-0.9452;19.889;123.588;-67.786;11.756
276549;-0.1985;-0.7860;17.767;193.053;-0.6107;32.595
276594;-0.1128;-0.3459;15.174;82.290;60.992;-45.954
276639;0.0240;-0.4067;16.332;-60.916;166.718;-63.740
276684;0.3216;-0.6491;18.893;-129.237;373.969;-77.405
276729;0.1903;-0.6208;0.9493;-32.443;480.153;-71.221
276774;0.0685;-0.8657;0.2520;-121.069;768.397;-173.282
276819;-0.3129;-0.6094;-0.1187;-272.061;903.359;-246.336
276864;-0.1420;-10.147;-0.4635;-394.962;906.947;-219.160
276909;0.1252;-0.9408;-0.7365;-276.412;904.198;-163.130
276954;0.0455;-0.8490;-11.610;-116.412;550.229;-79.008
276999;0.4603;-0.5232;-0.4922;-75.191;432.214;-67.786
277044;0.5756;-0.5311;-0.8255;-99.847;421.221;-92.137
277089;0.7380;-0.5555;-0.4331;-62.672;34.733;-78.015
277134;0.9935;-0.5661;-0.1173;-0.4122;28.092;-45.802
277179;0.9178;-0.5459;-0.4602;0.7863;48.397;-0.6260
277224;0.9110;-0.5178;-0.4220;28.702;-84.580;14.656
277269;0.7825;-0.5572;-0.4471;22.672;-190.153;28.626
277314;0.5960;-0.5452;-0.6826;39.466;-448.321;26.794
277359;0.4969;-0.5208;-0.7151;36.947;-636.412;0.3740
277404;0.1530;-0.5740;-0.6001;108.473;-585.420;0.3664
277449;-0.2255;-0.6554;-0.4123;177.863;-589.618;0.3588
277494;-0.4168;-0.6296;-0.5031;186.489;-835.954;-39.618
277539;-0.4177;-0.7884;0.8043;316.260;-961.450;-55.878
277584;-0.4368;-0.7693;0.8808;193.130;-825.191;49.389
277629;-0.1895;-0.7552;10.688;37.252;-696.641;88.855
277674;0.2315;-0.7979;15.774;84.351;-403.511;68.168
277719;0.1973;-0.8206;15.354;101.756;-118.244;0.0687
277764;-0.0303;-0.6625;17.472;63.206;-51.908;0.2443
277809;0.0000;-0.6744;18.116;58.321;-28.855;-27.099
277854;0.0751;-0.6139;18.302;73.893;22.977;-10.992
277899;0.1328;-0.3579;16.656;0.3817;111.908;-32.977
277944;0.1528;-0.5358;16.696;-47.557;337.481;-63.740
277989;-0.1043;-0.5621;13.906;0.6412;508.779;-134.962
278034;-0.2883;-0.5839;0.9283;-49.008;548.092;-117.557
278079;-0.3576;-0.7137;0.5685;-135.878;598.473;-94.809
278124;-0.3160;-0.8003;0.3486;-144.885;706.031;-103.664
278169;-0.1686;-0.6690;-0.0990;-138.473;798.626;-85.878
278214;-0.0591;-0.6481;-0.6265;-349.542;939.618;-122.061
278259;0.2313;-0.6104;-0.7926;-342.137;814.885;-29.313
278304;0.6534;-0.3185;-0.6641;-107.863;741.450;11.603
278349;0.7986;-0.2690;-0.8602;-61.298;422.214;-24.733
278394;0.8890;-0.3159;-0.2659;0.2290;25.344;-47.481
278439;10.562;-0.3445;-0.2280;55.725;53.130;0.1603
278484;0.8279;-0.4098;-0.3203;69.160;44.046;33.053
278529;0.8220;-0.4397;-0.1999;48.168;-21.527;27.328
278574;0.7165;-0.4585;-0.3968;0.3817;-100.840;20.076
278619;0.7545;-0.4636;-0.3876;35.420;-308.015;0.2366
278664;0.6274;-0.4395;-0.5253;64.122;-485.802;-17.099
278709;0.5742;-0.4499;-0.5816;42.595;-642.824;-0.3359
278754;0.1500;-0.5499;-0.3949;136.870;-573.817;-16.947
278799;-0.1968;-0.5781;-0.3856;166.336;-615.878;-0.7557
278844;-0.4584;-0.6649;-0.0410;110.840;-741.221;-38.702
278889;-0.5012;-0.6990;0.4226;86.489;-844.657;-80.840
278934;-0.5312;-0.8098;10.994;153.664;-785.343;-76.489
278979;-0.4513;-0.7698;12.331;112.595;-657.023;0.3282
279024;-0.2534;-0.7707;15.387;82.443;-473.588;10.992
279069;-0.0724;-0.7981;17.087;141.374;-310.687;34.504
279114;0.1263;-0.7252;17.281;129.160;-151.679;-0.5191
279159;0.1119;-0.5798;17.189;56.260;-44.122;15.267
279204;0.0345;-0.6050;15.801;-18.626;19.237;-0.4504
279249;0.0222;-0.5833;16.740;-13.206;119.618;-47.328
279294;0.0450;-0.5729;16.235;-20.840;238.473;-35.267
279339;-0.0824;-0.5868;13.470;-17.328;394.198;-65.802
279384;-0.1992;-0.6475;12.214;0.9924;557.863;-130.763
279429;-0.3002;-0.6032;0.8258;32.824;746.794;-158.473
279474;-0.3560;-0.7847;0.0394;-72.290;839.771;-204.122
279519;-0.3910;-0.7678;-0.1082;-195.725;872.443;-144.733
279609;0.3962;-0.7627;-0.8141;-173.817;922.901;-89.389
279654;0.5358;-0.6122;-0.9550;-10.916;647.786;-90.458
279699;0.7944;-0.4632;-0.4308;45.802;312.977;-96.183
279744;0.9623;-0.4540;-0.3054;-20.916;87.786;-66.565
279789;10.737;-0.4971;-0.2714;0.4809;20.229;-40.916
279834;0.9995;-0.4668;-0.2559;0.8626;-67.710;17.252
279879;0.8558;-0.4869;-0.3006;-49.466;-199.313;42.595
279924;0.6565;-0.5022;-0.4161;-76.489;-333.130;16.641
279969;0.4835;-0.4375;-0.7716;28.244;-576.183;-11.298
280014;0.3090;-0.4793;-0.6357;49.771;-709.618;-57.710
280059;-0.0658;-0.5427;-0.4841;135.725;-645.038;-63.206
280104;-0.4112;-0.6154;-0.1785;168.931;-613.893;-50.153
280149;-0.6016;-0.7239;0.2187;152.672;-701.069;-39.008
280194;-0.7371;-0.7471;0.6272;168.168;-731.221;-35.573
280239;-0.5839;-0.7591;10.310;166.412;-774.427;42.137
280284;-0.3491;-0.5773;12.065;41.908;-701.145;117.634
280329;-0.1243;-0.6886;17.649;10.229;-218.168;57.786
280374;-0.4250;-0.6270;16.014;56.870;-85.115;0.0687
280419;-0.2266;-0.6104;16.361;35.038;-126.336;11.832
280464;-0.1024;-0.6284;16.342;-0.2366;17.634;-27.634
280509;-0.1030;-0.5921;16.051;-17.328;143.435;-43.053
280554;-0.0746;-0.5967;14.775;-44.275;362.824;-72.595
280599;-0.1863;-0.6862;11.945;-39.771;601.679;-96.260
280644;-0.3103;-0.7149;0.6405;-53.893;756.718;-108.550
280689;-0.4405;-0.8533;0.0000;-141.985;903.893;-128.855
280734;-0.3971;-0.7749;-0.2118;-232.824;963.359;-95.115
280824;0.3270;-0.6515;-11.002;-204.046;714.733;14.656
280869;0.5591;-0.2384;-0.8646;-51.069;402.366;22.748
280914;0.7169;-0.2991;-0.4810;-35.267;275.191;-10.076
280959;0.8019;-0.3730;-0.4806;0.4504;61.603;-25.496
281004;0.8600;-0.3655;-0.3338;10.000;-41.527;12.061
281049;0.7092;-0.4472;-0.3497;19.313;-144.427;24.656
281094;0.5749;-0.4983;-0.4068;34.656;-307.252;31.603
281139;0.4653;-0.4569;-0.6649;40.382;-487.557;18.092
281184;0.2115;-0.5301;-0.6934;90.534;-641.374;-20.382
281229;-0.1985;-0.5262;-0.6887;139.389;-658.168;-49.618
281274;-0.4568;-0.6537;-0.2325;174.122;-699.542;-77.710
281319;-0.7739;-0.7626;0.1571;144.122;-652.214;-89.466
281364;-0.8071;-0.8348;0.3591;109.237;-689.313;-84.733
281409;-0.7310;-0.8712;0.8588;193.359;-758.855;-40.763
281454;-0.4328;-0.7924;10.231;191.603;-756.260;62.519
281499;0.0000;-0.7300;16.122;84.809;-434.580;88.473
281544;-0.0344;-0.6899;15.719;29.008;-71.450;60.382
281589;-0.1943;-0.7125;15.052;0.3969;-94.198;56.718
281634;-0.0677;-0.7100;16.462;45.420;-30.229;12.061
281679;-0.0582;-0.6499;15.306;42.137;22.061;-0.5420
281724;0.1410;-0.5682;17.822;30.687;114.046;-30.382
281769;0.0675;-0.6009;14.303;-34.656;394.504;-86.336
281814;-0.0726;-0.6423;12.332;-56.565;641.145;-107.023
281859;-0.1929;-0.7179;0.6452;-23.282;940.305;-174.275
281904;-0.8024;-0.7793;-0.2550;-171.374;954.351;-195.802
281949;-0.8848;-0.8343;-0.3184;-314.809;767.176;-136.107
281994;-0.5356;-0.8370;-0.1049;-315.267;600.611;-58.397
282039;-0.0241;-0.6225;-0.4134;-136.031;587.481;-46.489
282084;0.0812;-0.4658;-0.6411;-150.076;472.214;-80.534
282129;0.4649;-0.3831;-0.6077;-135.878;384.580;-113.435
282174;0.7147;-0.2792;-0.6414;-80.916;302.061;-74.809
282219;0.8262;-0.1965;-0.5875;-32.290;19.771;-86.107
282264;0.8589;-0.1407;-0.5045;35.954;-154.580;-73.740
282309;0.6848;-0.1587;-0.6363;39.389;-235.725;-61.221
282354;0.4495;-0.1657;-0.7059;46.641;-381.908;-80.763
282399;0.1191;-0.2272;-0.5449;90.687;-433.664;-118.855
282444;-0.3070;-0.1598;-0.8249;64.122;-383.893;-130.916
282489;-0.3423;-0.1006;-10.101;0.2977;-520.840;-144.885
282534;-0.6122;-0.8166;0.8559;183.435;-570.916;-241.069
282579;-0.8466;-0.4307;-0.1706;178.015;-515.420;-247.557
282624;-0.6485;-0.6884;0.2265;160.153;-562.366;-199.771
282669;-0.7305;-0.6788;0.6559;213.893;-435.344;-176.031
282714;-0.5641;-0.8178;0.8932;149.084;-393.435;-158.244
282759;-0.3656;-0.8141;0.9969;134.122;-286.260;-132.824
282804;0.0426;-0.7870;10.024;109.160;-245.725;-140.229
282849;0.3513;-0.8077;10.821;127.023;-179.389;-109.389
282894;0.1290;-0.9534;13.398;17.099;-103.359;-64.809
282939;0.1840;-11.671;15.944;66.870;-74.809;-21.985
282984;-0.1485;-10.196;17.915;82.290;0.8321;-23.359
283029;-0.2473;-0.9773;19.577;66.336;112.214;-74.427
283074;-0.5117;-0.7836;20.111;36.260;167.023;-39.542
283119;-0.4411;-0.8177;20.366;-0.6870;234.656;-86.107
283164;-0.3967;-0.7317;18.889;-18.779;343.053;-113.817
283209;-0.5244;-0.7750;16.127;-90.916;415.267;-132.366
283254;-0.5776;-0.9264;12.983;-166.489;488.244;-138.397
283299;-0.4319;-10.586;0.9493;-224.351;513.053;-99.313
283344;-0.4358;-0.9670;0.7574;-189.542;475.267;-81.450
283389;-0.1597;-0.9900;0.6167;-182.214;447.023;-127.557
283434;-0.1041;-0.6944;0.1943;-198.015;586.947;-108.244
283479;0.0308;-0.5166;0.1389;-187.939;534.580;-186.412
283524;0.4429;-0.3825;0.0244;-292.443;555.878;-209.771
283569;0.7067;-0.1965;-0.0955;-226.565;547.939;-196.565
283614;0.9401;-0.1197;0.1225;-210.153;509.618;-182.595
283659;12.256;0.1349;-0.0965;-137.099;433.435;-158.702
283704;11.608;-0.0492;0.1393;-81.298;213.435;-122.672
283749;13.652;-0.0962;0.1941;-78.473;94.962;-94.962
283794;11.918;-0.1639;0.4236;17.481;59.924;-23.130
283839;11.296;-0.0372;0.5074;15.954;20.687;-0.3740
283884;10.972;-0.0424;0.4709;-0.8321;-20.305;35.878
283929;10.600;-0.0771;0.4000;0.3130;-85.802;48.855
283974;11.109;-0.0227;0.3708;29.618;-104.656;78.397
284019;11.309;0.0275;0.2541;24.198;-179.542;117.939
284064;10.058;-0.0297;0.1906;71.374;-296.336;135.802
284109;10.259;-0.0414;-0.0311;61.450;-552.672;121.985
284154;0.7656;-0.1214;0.0214;86.718;-571.374;123.206
284199;0.7036;-0.2115;0.0000;193.435;-652.137;76.794
284244;0.4546;-0.5726;0.2265;278.855;-750.611;25.573
284289;0.5146;-0.7652;0.5145;378.473;-928.321;-40.534
284334;0.2849;-11.833;12.186;404.122;-918.931;15.115
284379;-0.3079;-0.8775;17.971;351.985;-777.176;72.137
284424;-0.3682;-0.8867;23.396;190.076;-458.473;20.229
284469;-0.3127;-0.9310;23.396;63.511;-230.076;-113.588
284514;-0.2233;-0.9155;23.313;11.374;-0.8168;-43.588
284559;0.0301;-11.090;21.037;-176.718;239.847;-26.794
284604;-0.3469;-11.523;16.604;-220.916;540.916;-61.069
284649;-0.2903;-0.9488;12.412;-253.664;611.679;-70.840
284694;0.0449;-0.8627;0.7660;-424.885;865.496;-116.870
284739;0.0000;-0.7215;0.3353;-491.450;913.740;-118.626
284784;0.2241;-0.6096;0.2879;-375.802;724.198;-141.985
284829;0.4836;-0.0241;-0.0502;-262.061;702.595;-192.977
284874;0.9520;0.0894;-0.7986;-311.908;419.237;-228.626
284919;11.356;0.0000;-0.2518;-112.519;74.122;-173.664
284964;14.110;0.0699;-0.7882;-44.122;-126.870;-134.198
285009;0.8882;-0.1924;-0.5443;0.3588;-327.328;-33.588
285054;0.3344;-0.2151;-0.5650;139.618;-421.527;-0.1221
285099;-0.0901;-0.2126;-0.2532;92.901;-689.160;0.2595
285144;-0.4818;-0.5465;-0.0789;228.473;-308.397;83.206
285189;-0.4685;-0.5783;0.1134;155.954;-445.573;19.008
285234;-0.9490;-12.565;-0.4476;227.939;-143.740;149.008
285279;-0.7509;-0.5570;0.0580;316.260;-83.969;328.855
285324;-0.7522;-0.1653;-0.6665;76.260;-134.885;184.351
285369;-0.7736;-0.6083;-0.2707;0.4198;-176.718;89.466
285414;-11.826;-0.7338;-0.0368;250.076;-250.229;34.656
285459;-11.691;-0.6929;-0.7780;190.763;-206.718;-44.122
285504;-0.9603;-0.6049;-0.4835;-0.3435;-357.481;-138.015
285549;-10.252;-0.7524;0.4244;225.725;-403.206;-278.779
285594;-0.6182;-0.7327;0.2882;486.794;-478.015;-243.282
285639;-0.3818;-0.5019;0.6963;456.947;-559.084;-170.687
285684;-0.2266;-0.6723;14.700;413.893;-499.847;-185.573
285729;-0.2344;-0.4783;14.378;371.756;-330.687;-93.282
285774;-0.0308;-0.3635;17.702;228.397;-94.809;-43.893
285819;-0.0515;-0.0273;18.503;47.939;149.847;14.962
285864;-0.1728;-0.2688;19.839;-106.641;307.939;-32.443
285909;-0.3485;-0.2983;21.392;-269.924;547.557;10.458
285954;-0.4876;-0.0954;14.767;-312.214;647.328;-76.718
285999;-10.237;-0.2522;10.366;-362.061;669.618;-228.931
286044;-0.7263;-0.3726;0.6775;-307.023;774.198;-210.382
286089;-0.3023;-0.4866;0.1672;-229.237;745.954;-141.527
286134;-0.0938;-0.5875;0.0000;-135.344;633.588;-118.626
286179;0.3496;-0.8422;-0.2104;-33.053;455.420;-180.611
286224;0.7020;-0.8635;-0.6818;-67.023;174.809;-242.061
286269;0.5406;-0.8024;-0.6811;-144.351;12.824;-237.405
286314;0.5001;-0.7995;-0.6480;-96.336;17.557;-143.053
286359;0.5811;-0.7386;-0.7722;-49.008;-48.702;-112.672
286404;0.3558;-0.7607;-0.6614;-37.099;-102.748;-101.374
286449;0.2215;-0.7269;-0.6876;-32.901;-63.893;-36.718
286494;0.3060;-0.6476;-0.8353;-25.420;-95.878;-19.466
286539;0.2046;-0.7338;-0.7321;-22.672;-223.664;-41.908
286584;0.1271;-0.4507;-0.7872;-43.511;-373.893;-26.412
286629;-0.0654;-0.3614;-0.6193;-16.183;-576.260;-95.725
286674;-0.3035;-0.2276;0.0234;177.786;-765.038;-130.153
286719;-0.6332;-0.5248;0.8298;378.244;-774.504;-198.168
286764;-0.9478;-0.8759;0.9645;372.290;-583.130;-162.901
286809;-0.7048;-0.7181;10.374;280.611;-430.840;-140.534
286854;-0.4989;-0.7582;13.430;241.527;-330.840;-181.069
286899;-0.4084;-0.6504;14.889;223.664;-251.221;-120.840
286944;-0.3870;-0.7018;16.315;170.611;-153.893;-91.985
286989;-0.3335;-0.5939;15.791;86.565;-60.763;-43.511
287034;-0.3486;-0.5787;15.520;21.527;26.870;-19.389
287079;-0.3811;-0.5856;14.844;-15.649;74.885;0.4275
287124;-0.4965;-0.5958;14.597;-62.214;153.282;10.763
287169;-0.5622;-0.6141;13.837;-89.160;241.450;40.916
287214;-0.6707;-0.6085;12.261;-93.893;245.114;16.718
287259;-0.9241;-0.6495;11.694;-132.366;301.985;-32.290
287304;-0.9092;-0.7554;10.049;-151.450;377.863;-14.504
287349;-0.8538;-0.8011;0.7002;-132.977;331.298;0.0992
287394;-0.9327;-0.7408;0.4277;-104.962;224.198;-0.7405
287439;-10.826;-0.7582;0.3298;-92.519;210.000;-35.038
287484;-11.923;-0.8088;0.3542;-74.580;314.886;-60.916
287529;-10.236;-0.8343;0.1379;-60.076;463.969;-95.344
287574;-0.6679;-0.8679;-0.1895;-64.885;509.389;-119.313
287619;-0.4222;-0.9444;-0.3334;-69.313;429.313;-126.031
287664;-0.2062;-0.9573;-0.5180;-97.405;290.840;-123.206
287709;0.0000;-0.7975;-0.7266;-157.634;141.298;-97.710
287754;-0.0368;-0.5995;-0.5536;-109.008;-19.847;-166.565
287799;-0.2200;-0.8234;-0.3917;-38.550;80.305;-93.130
287844;0.0435;-0.6292;-0.7030;-90.763;123.130;-40.916
287889;0.0000;-0.7152;-0.5166;-78.397;75.725;-60.458
287934;0.0000;-0.6541;-0.5722;-72.290;92.519;-45.496
287979;0.1276;-0.6393;-0.5581;-115.038;140.382;-41.756
288024;0.3838;-0.4622;-0.6664;-146.718;106.718;-33.817
288069;0.3972;-0.3733;-0.5536;-85.267;21.527;-91.374
288114;0.3477;-0.3751;-0.5485;0.9466;-18.321;-57.176
288159;0.2854;-0.3470;-0.5802;15.802;-42.519;-32.672
288204;0.2026;-0.3887;-0.5454;40.000;-52.290;-12.137
288249;0.1419;-0.3956;-0.5685;36.031;-49.695;-0.4885
288294;0.0577;-0.4138;-0.5283;13.511;-21.298;19.160
