timestamp;ax;ay;az;gx;gy;gz
196494;-0.1591;0.2175;0.4313;-0.1069;-0.2061;-0.0763
196539;-0.1390;0.2110;0.4333;-0.1908;0.0992;-0.0687
196584;-0.1514;0.2136;0.4097;-0.1298;0.3969;-0.0153
196629;-0.1528;0.2130;0.4230;-0.0916;-0.4580;-0.1450
196674;-0.1320;0.2144;0.4193;-0.0305;0.2443;-0.1221
196719;-0.1584;0.2174;0.4187;0.0382;0.2901;-0.0153
196764;-0.1357;0.2203;0.4209;-0.0382;-0.3893;-0.0458
196809;-0.1358;0.2202;0.4278;-0.1145;0.3817;0.0916
196854;-0.1473;0.2174;0.4229;-0.0153;0.1679;0.0763
196899;-0.1503;0.2178;0.4308;0.0534;0.1374;0.3130
196944;-0.1559;0.2236;0.4339;0.0534;0.0763;0.2214
196989;-0.1448;0.2104;0.4262;0.0382;0.2366;0.1145
197034;-0.1539;0.2105;0.4299;0.0305;0.1298;0.1527
197079;-0.1497;0.2175;0.4321;-0.0763;-0.2214;0.0000
197124;-0.1423;0.2039;0.4251;-0.0076;0.2672;-0.1069
197169;-0.1474;0.2120;0.4233;0.0153;-0.0534;-0.0458
197214;-0.1442;0.2135;0.4253;0.0000;-0.1985;-0.0229
197259;-0.1358;0.2148;0.4314;0.0076;0.0153;0.0076
197304;-0.1450;0.2196;0.4288;0.0305;-0.2595;-0.1069
197349;-0.1354;0.2238;0.4242;-0.0153;-0.1985;-0.1221
197394;-0.1536;0.2189;0.4258;-0.1221;0.0382;0.0305
197439;-0.1432;0.2208;0.4203;-0.0992;-0.3206;-0.0611
197484;-0.1420;0.2175;0.4197;-0.1756;0.1145;0.0229
197529;-0.1394;0.2130;0.4265;-0.1145;-0.2824;-0.1374
197574;-0.1370;0.2058;0.4243;-0.1145;0.1221;0.0687
197619;-0.1392;0.2098;0.4193;0.0382;-0.0153;0.0382
197664;-0.1382;0.2133;0.4253;0.0229;-0.0763;-0.0305
197709;-0.1337;0.2144;0.4304;0.1069;0.2366;0.1069
197754;-0.1345;0.2103;0.4139;0.1603;0.3206;-0.0305
197799;-0.1459;0.2186;0.4128;0.0916;0.0611;0.1298
197844;-0.1357;0.2205;0.4207;0.1679;0.0840;0.0229
197889;-0.1415;0.2177;0.4269;0.0916;0.4198;0.0534
197934;-0.1406;0.2158;0.4189;0.0840;0.1450;-0.0687
197979;-0.1440;0.2125;0.4228;0.1756;0.1527;0.0611
198024;-0.1416;0.2188;0.4303;0.0076;0.0229;0.0076
198069;-0.1385;0.2258;0.4274;-0.0763;-0.1985;-0.1985
198114;-0.1476;0.2129;0.4266;-0.1603;0.3893;0.0000
198159;-0.1358;0.2178;0.4313;-0.0687;-0.1374;-0.0305
198204;-0.1368;0.2138;0.4158;-0.0305;0.0305;0.0076
198249;-0.1346;0.2132;0.4176;-0.0076;0.0840;0.0840
198294;-0.1451;0.2182;0.4195;0.1221;-0.2901;0.0153
198339;-0.1466;0.2177;0.4182;0.0763;0.2748;0.0153
198384;-0.1426;0.2172;0.4302;-0.0076;0.1374;-0.0992
198429;-0.1515;0.2211;0.4211;0.0229;0.0763;0.0458
198474;-0.1328;0.2191;0.4209;-0.0534;0.1832;-0.0611
198519;-0.1531;0.2083;0.4284;0.0611;0.1985;-0.0840
198564;-0.1368;0.2150;0.4248;-0.0458;-0.3435;-0.0458
198609;-0.1409;0.2127;0.4281;-0.0611;0.3435;-0.0611
198654;-0.1487;0.2118;0.4206;-0.0229;0.1832;-0.0458
198699;-0.1394;0.2199;0.4198;0.1069;-0.1298;-0.0076
198744;-0.1384;0.2161;0.4321;0.0000;0.0000;-0.0305
198789;-0.1426;0.2222;0.4209;-0.0076;0.1145;-0.0458
198834;-0.1354;0.2109;0.4236;-0.0992;0.2214;-0.0840
198879;-0.1370;0.2062;0.4236;-0.0229;-0.1527;-0.0229
198924;-0.1293;0.2120;0.4239;0.1679;0.1374;-0.1374
198969;-0.1425;0.2188;0.4204;0.1298;0.2137;0.0382
199014;-0.1434;0.2204;0.4086;0.1145;-0.2672;0.0840
199059;-0.1338;0.2205;0.4241;0.0305;-0.1069;-0.0229
199104;-0.1443;0.2176;0.4186;-0.0153;0.4351;0.0000
199149;-0.1473;0.2095;0.4168;0.0305;-0.2977;0.0000
199194;-0.1357;0.2191;0.4238;0.0916;-0.0153;0.1069
199239;-0.1395;0.2228;0.4130;-0.0458;0.3053;-0.1298
199284;-0.1428;0.2153;0.4191;-0.0992;0.0916;-0.0687
199329;-0.1395;0.2114;0.4299;-0.1221;-0.1298;0.0153
199374;-0.1359;0.2116;0.4241;-0.2443;-0.1450;-0.0153
199419;-0.1425;0.2157;0.4148;-0.1069;0.1069;0.0687
199464;-0.1432;0.2174;0.4223;-0.0840;-0.1985;-0.0076
199509;-0.1375;0.2155;0.4219;-0.0382;0.4046;-0.0229
199554;-0.1436;0.2120;0.4250;0.0153;0.2443;0.0153
199599;-0.1429;0.2247;0.4203;0.0382;-0.3817;0.0076
199644;-0.1314;0.2227;0.4287;0.0534;0.3206;0.0076
199689;-0.1367;0.2122;0.4223;-0.0076;-0.2061;-0.0458
199734;-0.1454;0.2194;0.4306;-0.0305;-0.1756;0.0000
199779;-0.1413;0.2202;0.4142;-0.0153;-0.0153;-0.0458
199824;-0.1471;0.2108;0.4394;-0.0534;-0.2061;-0.0382
199869;-0.1301;0.2119;0.4204;-0.0840;-0.1527;-0.0229
199914;-0.1434;0.2201;0.4174;-0.0534;0.3130;-0.0382
199959;-0.1468;0.2158;0.4219;-0.0763;-0.1527;-0.0687
200004;-0.1384;0.2152;0.4166;-0.0153;-0.1145;0.0382
200049;-0.1404;0.2145;0.4186;-0.0458;0.1221;-0.0763
200094;-0.1394;0.2148;0.4101;-0.0229;-0.0763;0.0305
200139;-0.1339;0.2039;0.4227;0.0611;0.1145;-0.0153
200184;-0.1406;0.2144;0.4183;0.1221;0.1756;0.1374
200229;-0.1375;0.2164;0.4178;0.2672;-0.4122;0.0840
200274;-0.1416;0.2131;0.4258;0.0992;0.0916;0.2061
200319;-0.1298;0.2180;0.4121;0.0916;0.0229;0.1145
200364;-0.1376;0.2185;0.4162;0.1603;-0.0840;-0.0305
200409;-0.1279;0.2125;0.4088;0.0763;0.0916;0.0305
200454;-0.1364;0.2107;0.4190;0.0840;-0.0076;-0.0458
200499;-0.1373;0.2149;0.4134;0.0916;0.0992;0.1450
200544;-0.1321;0.2233;0.4084;0.1679;-0.0840;-0.0153
200589;-0.1389;0.2170;0.4086;0.0000;0.1221;-0.0992
200634;-0.1343;0.2229;0.4104;0.0076;0.0992;0.0458
200679;-0.1412;0.2103;0.4037;-0.0382;0.1603;0.0382
200724;-0.1237;0.2035;0.4019;0.0076;0.1603;0.2366
200769;-0.1257;0.2022;0.4004;0.3053;0.0687;0.2672
200814;-0.1326;0.1647;0.3857;0.4046;-0.1450;0.0382
200859;-0.1402;0.2304;0.3835;0.7634;-16.794;0.8702
200904;-0.0995;0.2315;0.4173;12.061;-10.153;0.5496
200949;-0.1406;0.2183;0.3900;13.740;18.397;0.6336
200994;-0.1295;0.2080;0.3856;10.611;-11.832;0.4351
201039;-0.1206;0.2136;0.4306;11.450;-0.8015;0.5191
201084;-0.0993;0.2459;0.3957;0.9618;0.2672;0.6489
201129;-0.1163;0.2152;0.3915;0.5420;-0.4198;0.1145
201174;-0.1021;0.2111;0.4031;0.4656;-0.8626;0.1603
201219;-0.1057;0.2351;0.3917;0.2824;-0.7557;0.2672
201264;-0.0972;0.2268;0.3968;-0.0763;0.0916;0.2366
201309;-0.1017;0.2255;0.3809;-0.1985;-0.0382;0.2672
201354;-0.1042;0.2077;0.3832;-0.4122;-0.3969;0.1450
201399;-0.1016;0.2059;0.3619;-0.2901;-0.1069;0.4580
201444;-0.0888;0.2118;0.3753;-0.2214;-0.4656;0.2366
201489;-0.1083;0.2354;0.3641;-0.2366;0.2672;0.4733
201534;-0.0872;0.2457;0.3627;-0.5038;-0.1832;-0.0534
201579;-0.0903;0.2159;0.3561;-0.6183;0.1221;-0.3511
201624;-0.0741;0.2186;0.3719;-0.6031;-0.2214;-0.2595
201669;-0.0820;0.2169;0.3739;-0.5954;0.1679;-0.2290
201714;-0.0797;0.2208;0.3611;-0.5496;0.5954;-0.0534
201759;-0.0977;0.2285;0.3608;-0.3435;0.2137;-0.0840
201804;-0.0875;0.2292;0.3666;-0.2214;-0.2595;-0.0076
201849;-0.0881;0.2151;0.3800;-0.1527;-0.1832;-0.1527
201894;-0.0898;0.2133;0.3750;0.0763;0.5878;0.1069
201939;-0.0956;0.2221;0.3890;0.0992;0.1374;0.1145
201984;-0.0936;0.2137;0.3846;0.0458;0.1069;0.0916
202029;-0.1001;0.2237;0.3974;0.0916;-0.0382;0.1221
202074;-0.0963;0.2088;0.3897;0.0611;-0.0840;0.1756
202119;-0.0981;0.2160;0.3972;0.0611;0.4580;0.0992
202164;-0.1007;0.2121;0.3957;0.0763;-0.0840;0.0763
202209;-0.0923;0.2190;0.4068;0.0840;-0.4809;0.0534
202254;-0.0889;0.2100;0.3959;0.0229;0.4275;0.0687
202299;-0.0972;0.2172;0.3934;0.0076;0.0229;0.0229
202344;-0.0905;0.2182;0.3928;-0.0687;0.0611;0.1069
202389;-0.0908;0.2172;0.3801;-0.1527;-0.0229;-0.1679
202434;-0.0991;0.2188;0.3935;-0.0382;0.3053;0.0000
202479;-0.0788;0.2047;0.3878;-0.1679;0.0229;-0.1908
202524;-0.0872;0.2144;0.3772;-0.1298;0.4733;-0.0687
202569;-0.0875;0.2155;0.3853;-0.0763;-0.4580;-0.0382
202614;-0.0855;0.2094;0.3916;0.0382;-0.1450;-0.0763
202659;-0.1002;0.2305;0.3942;0.0840;0.3740;-0.0611
202704;-0.0901;0.2207;0.3922;0.0840;0.0840;0.0076
202749;-0.0840;0.2073;0.3912;0.0153;-0.3282;-0.0382
202794;-0.0833;0.2122;0.4092;-0.0229;0.2519;-0.0076
202839;-0.0939;0.2147;0.3801;0.0076;0.0687;0.0305
202884;-0.0926;0.2228;0.3985;-0.0534;-0.0687;-0.0458
202929;-0.0840;0.2219;0.3965;-0.0687;-0.0305;-0.0687
202974;-0.0941;0.2111;0.3913;-0.0916;0.1145;-0.0763
203019;-0.0859;0.2201;0.3777;-0.0916;-0.0992;-0.0305
203064;-0.0918;0.2166;0.3882;-0.1069;0.1069;-0.0305
203109;-0.0895;0.2174;0.3772;0.0076;0.0611;-0.0305
203154;-0.1005;0.2173;0.3820;-0.0229;0.1374;-0.0687
203199;-0.0859;0.2193;0.3819;0.0076;-0.0382;-0.0305
203244;-0.0925;0.2219;0.3895;-0.0534;0.4351;0.0153
203289;-0.0910;0.2127;0.3858;-0.1374;0.2290;0.0076
203334;-0.0826;0.2152;0.3887;-0.0916;0.0916;0.0840
203379;-0.0911;0.2121;0.3906;-0.0611;0.2595;0.1908
203424;-0.0918;0.2151;0.3848;0.0458;0.0534;0.0992
203469;-0.0869;0.2240;0.3989;0.0153;-0.0611;0.0534
203514;-0.0905;0.2228;0.3855;0.0305;0.1985;0.0763
203559;-0.0913;0.2160;0.3970;0.0000;-0.0687;-0.0076
203604;-0.0829;0.2084;0.3952;-0.0458;-0.1298;-0.1298
203649;-0.0841;0.2264;0.4014;-0.0916;-0.0305;-0.0916
203694;-0.0847;0.2155;0.3927;-0.2214;-0.0840;-0.1603
203739;-0.0886;0.2223;0.3915;-0.1450;0.0992;-0.0992
203784;-0.0931;0.2223;0.4000;-0.0916;0.0916;-0.0763
203829;-0.0867;0.2153;0.3916;-0.2290;0.0153;-0.1298
203874;-0.0865;0.2246;0.3982;-0.0458;0.2519;-0.0534
203919;-0.0809;0.2071;0.3934;-0.0763;0.2672;-0.0382
203964;-0.0862;0.2258;0.3876;-0.1069;0.5344;0.1985
204009;-0.0949;0.2222;0.3961;-0.1374;0.2519;0.0076
204054;-0.0913;0.2257;0.3890;-0.1145;0.3664;0.0153
204099;-0.0894;0.2218;0.3949;-0.0458;0.2137;0.0992
204144;-0.0863;0.2117;0.4074;0.0000;0.2137;0.0229
204189;-0.0927;0.2162;0.3980;-0.0229;0.5191;0.0611
204234;-0.1006;0.2199;0.4029;0.1069;-0.2519;-0.0305
204279;-0.0815;0.2290;0.4097;0.1298;-0.1527;-0.0534
204324;-0.0910;0.2151;0.4067;0.0076;0.1603;-0.0534
204369;-0.0840;0.2166;0.3948;-0.0076;-0.0687;-0.0840
204414;-0.0923;0.2247;0.4005;0.0458;-0.1298;-0.0534
204459;-0.0816;0.2140;0.4018;0.0229;-0.3511;-0.0458
204504;-0.0842;0.2197;0.3938;-0.0382;-0.0534;-0.0229
204549;-0.0937;0.2227;0.3890;0.0687;0.1374;0.0305
204594;-0.0905;0.2092;0.3944;-0.0153;-0.1679;0.0611
204639;-0.0881;0.2175;0.3860;0.0076;0.2214;-0.0229
204684;-0.0870;0.2152;0.4011;0.0229;0.0000;-0.0840
204729;-0.0872;0.2066;0.3898;-0.0229;0.0840;-0.0763
204774;-0.0903;0.2264;0.4023;-0.1221;0.0000;0.0000
204819;-0.0862;0.2225;0.4040;-0.0458;-0.0305;-0.0687
204864;-0.0922;0.2247;0.3983;-0.2214;0.2214;-0.0458
204909;-0.0838;0.2089;0.3967;-0.0992;0.0382;-0.0763
204954;-0.0810;0.2151;0.3971;-0.0305;0.0076;0.0687
204999;-0.0853;0.2130;0.3992;0.0382;0.1450;-0.0229
205044;-0.0911;0.2263;0.3884;0.2137;0.1298;0.0458
205089;-0.0824;0.2265;0.4007;0.1298;-0.4504;0.0305
205134;-0.0798;0.2221;0.4114;-0.0992;0.2672;-0.0687
205179;-0.1003;0.2196;0.3990;0.0458;-0.8397;0.0534
205224;-0.0413;0.2200;0.4397;-0.4122;-19.084;-0.0305
205269;-0.0767;0.2066;0.4168;-0.2672;21.985;0.3053
205314;-0.0882;0.2181;0.3889;-0.4656;0.1756;0.0153
205359;-0.0933;0.2075;0.3981;-0.3817;0.0611;0.3359
205404;-0.0826;0.2192;0.3885;-0.1603;-0.0534;0.2061
205449;-0.0930;0.2011;0.3924;-0.0076;-0.1985;-0.0305
205494;-0.0899;0.2324;0.4005;0.1298;0.2214;0.1298
205539;-0.0761;0.2142;0.3952;0.1298;0.1450;-0.2519
205584;-0.0892;0.2067;0.4148;0.1985;0.0687;-0.1221
205629;-0.0781;0.2186;0.4104;0.2901;-0.4656;-0.0229
205674;-0.0767;0.2229;0.4136;0.1374;0.4046;0.0076
205719;-0.0806;0.2180;0.4108;-0.0076;0.5344;-0.0305
205764;-0.0795;0.2230;0.4126;-0.1069;-0.2137;-0.0076
205809;-0.0680;0.2176;0.4170;-0.1221;0.0305;0.0153
205854;-0.0812;0.2090;0.4053;-0.1298;0.1298;-0.0840
205899;-0.0826;0.2054;0.4012;0.0000;-0.1679;-0.0458
205944;-0.0875;0.2169;0.3954;-0.0382;-0.1374;-0.0153
205989;-0.0790;0.2269;0.4067;-0.0840;-0.0458;-0.1527
206034;-0.0391;0.2431;0.3909;-0.7634;11.221;-0.3817
206079;-0.0793;0.2011;0.4340;-0.6947;58.473;-0.3893
206124;-0.1255;0.2145;0.3627;-0.2901;29.084;0.0076
206169;-0.1259;0.2081;0.4040;-0.0076;-17.099;0.1832
206214;-0.0364;0.2207;0.4317;0.1527;-11.603;0.1298
206259;-0.0906;0.2069;0.4092;0.1908;14.427;0.0534
206304;-0.1052;0.2174;0.3884;0.1145;-0.6031;0.3969
206349;-0.0705;0.2242;0.4198;0.1908;-13.053;0.1832
206394;-0.0607;0.2231;0.4075;-0.0611;0.4733;-0.0229
206439;-0.0803;0.2135;0.4205;-0.2443;22.519;-0.3206
206484;-0.0884;0.2384;0.3633;-0.3817;19.618;-0.3893
206529;-0.0960;0.1967;0.3994;0.0000;21.985;-0.2901
206574;-0.1120;0.1971;0.3887;0.6565;-0.2290;-0.0382
206619;-0.0671;0.2203;0.4313;0.5038;-10.229;-0.0687
206664;-0.0757;0.2166;0.4157;0.6031;22.137;0.2290
206709;-0.1014;0.2301;0.4042;0.1603;0.1527;-0.0153
206754;-0.0867;0.2172;0.4224;0.2443;0.4580;0.1679
206799;-0.0791;0.2253;0.4139;0.0534;-0.3740;-0.0076
206844;-0.0905;0.2124;0.4232;0.0305;-0.0611;0.1756
206889;-0.0911;0.2155;0.4217;-0.0916;-0.2214;0.1069
206934;-0.0953;0.2169;0.4097;-0.1527;-10.076;-0.0992
206979;-0.0812;0.2088;0.4111;-0.1756;-0.2214;-0.1527
207024;-0.1008;0.2131;0.3973;-0.2443;-0.2901;-0.1679
207069;-0.0815;0.2233;0.3976;-0.1450;-0.2824;-0.1374
207114;-0.0784;0.2198;0.4064;-0.1221;0.1756;-0.1527
207159;-0.0859;0.2189;0.3962;-0.0534;-0.2137;-0.0687
207204;-0.0724;0.2054;0.4178;0.0992;-0.1832;-0.1298
207249;-0.0735;0.2123;0.4043;0.0763;0.0000;0.0153
207294;-0.0845;0.2189;0.3999;0.0840;-0.3053;0.0611
207339;-0.0805;0.2173;0.4146;0.1603;-0.4275;0.0916
207384;-0.0761;0.2144;0.4048;0.0840;-0.2748;0.0916
207429;-0.0925;0.2213;0.3951;-0.0916;-0.0763;0.1221
207474;-0.0848;0.2127;0.4143;-0.0992;-0.0305;0.0229
207519;-0.0806;0.2072;0.4048;-0.0534;0.0382;0.0992
207564;-0.0914;0.2135;0.3926;0.0305;-0.1832;0.0153
207609;-0.1010;0.2144;0.3965;0.3206;-0.3817;0.0458
207654;-0.0966;0.2314;0.3595;0.4122;-25.038;0.1450
207699;-0.0428;0.2056;0.4449;0.0305;-19.313;-0.4962
